../juliet/prep/CWE89,27/12/2020,00:47:13,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",4292,0.01,CrossEntropyLoss(),1.0,0.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE606,27/12/2020,01:07:05,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",4519,0.01,CrossEntropyLoss(),0.676,0.643,0.651,0.658,0.992,1.0,0.991,0.983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE606,27/12/2020,01:12:13,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",8961,0.01,CrossEntropyLoss(),0.696,0.802,0.724,0.659,0.994,0.988,0.994,1.0,0.998,0.996,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE190,27/12/2020,01:18:09,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",2421,0.01,CrossEntropyLoss(),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.995,0.99,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE90,27/12/2020,01:39:43,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",6411,0.01,CrossEntropyLoss(),0.86,0.942,0.87,0.807,0.892,1.0,0.902,0.821,0.968,1.0,0.968,0.939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE23,27/12/2020,01:41:58,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",2713,0.01,CrossEntropyLoss(),0.652,0.621,0.65,0.682,0.875,0.979,0.89,0.816,0.989,1.0,0.99,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE129,27/12/2020,01:45:17,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",2821,0.01,CrossEntropyLoss(),0.996,0.996,0.996,0.996,0.998,1.0,0.998,0.996,0.997,1.0,0.997,0.995,0.991,1.0,0.991,0.983,0.998,0.999,0.998,0.998,0.999,1.0,0.999,0.998
../juliet/prep/CWE789,27/12/2020,02:35:03,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",9685,0.01,CrossEntropyLoss(),0.996,1.0,0.996,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE470,27/12/2020,02:39:41,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",8486,0.01,CrossEntropyLoss(),0.849,0.914,0.859,0.81,0.907,0.986,0.914,0.852,0.968,0.971,0.968,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
../juliet/prep/CWE601,27/12/2020,02:40:41,"GCN(   (conv1): GCNConv(50, 64)   (conv2): GCNConv(64, 64)   (conv3): GCNConv(64, 64)   (lin): Linear(in_features=64, out_features=2, bias=True) )",1863,0.01,CrossEntropyLoss(),0.689,0.514,0.629,0.809,0.909,0.991,0.918,0.855,0.914,0.963,0.92,0.88,0.914,1.0,0.922,0.856,0.957,0.981,0.959,0.938,0.971,0.981,0.972,0.963
